country,version,ip,prefixlength,state,orgsflat
ZA,ipv4,102.211.28.0,22,allocated,[328170;ZA;DataKeepers]
ZA,ipv4,102.211.44.0,22,allocated,[329328;ZA;Lunafibre-Pty-Ltd]
ZA,ipv4,102.211.48.0,22,allocated,[329081;ZA;CENTRACOM-2][329080;ZA;CENTRACOM-2][327791;ZA;Centracom]
ZA,ipv4,102.211.84.0,22,allocated,[329316;ZA;REALTIME-COMMUNICATIONS]
ZA,ipv4,102.211.92.0,22,allocated,[329317;ZA;Minntech-Pty-Limited]
ZA,ipv4,102.211.116.0,22,allocated,[329305;ZA;GLOBAL-CLOUD-INFRASTRUCTURE-SOLUTIONS]
ZA,ipv4,102.211.123.0,24,allocated,[37491;ZA;Gigs-Broadband]
ZA,ipv4,102.211.124.0,22,allocated,[328917;ZA;SONIC]
ZA,ipv4,102.211.132.0,22,allocated,[329303;ZA;Splizr-Networks-Pty-Ltd]
ZA,ipv4,102.211.156.0,22,allocated,[329300;ZA;Valostar-139-Pty-Ltd]
ZA,ipv4,102.211.176.0,22,allocated,*
ZA,ipv4,102.211.180.0,22,allocated,[328366;ZA;FirstnetTechnology-AS]
ZA,ipv4,102.211.186.0,24,allocated,[329298;ZA;Sive-Setfu-ICT-Solutions-Pty-Ltd]
ZA,ipv4,102.211.187.0,24,allocated,*
ZA,ipv4,102.211.188.0,22,allocated,[327991;ZA;MEGASURF-WIRELESS-INTERNET]
ZA,ipv4,102.211.198.0,24,allocated,[329294;ZA;SOUTHERN-CROSS-SOLUTIONS-PTY-LTD]
ZA,ipv4,102.211.204.0,22,allocated,[329166;ZA;Absolute-Hosting-PTY-LTD-AS]
ZA,ipv4,102.211.220.0,22,allocated,[329289;ZA;Novasys-IT-Pty-Ltd]
ZA,ipv4,102.211.236.0,22,allocated,[329284;ZA;Invisible-Waves]
ZA,ipv4,102.211.240.0,22,allocated,[329282;ZA;Hayo-Telecom]
ZA,ipv4,102.211.252.0,22,allocated,[328114;ZA;Comsol-Networks-AS]
ZA,ipv4,102.212.0.0,22,allocated,[329266;ZA;IITL1-AS]
ZA,ipv4,102.212.16.0,22,allocated,[328178;ZA;The-Computer-Hut-AS]
ZA,ipv4,102.212.20.0,24,allocated,[329249;ZA;Dolphin-Coast-Wireless-Pty-Ltd]
ZA,ipv4,102.212.24.0,22,allocated,[329247;ZA;Swift-Fibre-AS]
ZA,ipv4,102.212.32.0,22,allocated,[329248;ZA;Simtel-ISP-AS]
ZA,ipv4,102.212.36.0,22,allocated,[328672;ZA;Silicon-Sky-Consulting-AS]
ZA,ipv4,102.212.44.0,22,allocated,[329243;ZA;One-Mile-Telecoms-Pty-Ltd]
ZA,ipv4,102.212.48.0,22,allocated,[327733;ZA;SAICOM]
ZA,ipv4,102.212.52.0,22,allocated,[329240;ZA;Techseeds-Telecommunications-AS]
ZA,ipv4,102.212.60.0,22,allocated,[329276;ZA;LNX-Solutions-Pty-Ltd]
ZA,ipv4,102.212.64.0,23,allocated,[329237;ZA;Snowvalley-Communications]
ZA,ipv4,102.212.84.0,22,allocated,[327996;ZA;ACCELERIT]
ZA,ipv4,102.212.96.0,22,allocated,[328871;ZA;AFRIHOST-SP][37611;ZA;AFRIHOST-SP]
ZA,ipv4,102.212.120.0,22,allocated,[329279;ZA;N-W-Internet-Service]
ZA,ipv4,102.212.124.0,22,allocated,[327849;ZA;ROCKETNET]
ZA,ipv4,102.212.128.0,22,allocated,[327996;ZA;ACCELERIT]
ZA,ipv4,102.212.144.0,22,allocated,[329222;ZA;Ndende-Technologies]
ZA,ipv4,102.212.148.0,22,allocated,[328933;ZA;IBC-AS]
ZA,ipv4,102.212.152.0,22,allocated,[329229;ZA;Stellar-Technology-Solutions]
ZA,ipv4,102.212.156.0,22,allocated,[328785;ZA;Gigawave-Solutions]
ZA,ipv4,102.212.164.0,22,allocated,[328963;ZA;WOW]
ZA,ipv4,102.212.168.0,22,allocated,[329216;ZA;LC1-AS]
ZA,ipv4,102.212.172.0,24,allocated,[329231;ZA;Digitegrity-AS]
ZA,ipv4,102.212.173.0,24,allocated,*
ZA,ipv4,102.212.192.0,22,allocated,[37231;ZA;RSAWEB][37053;ZA;RSAWEB-AS]
ZA,ipv4,102.212.196.0,22,allocated,[37231;ZA;RSAWEB][37053;ZA;RSAWEB-AS]
ZA,ipv4,102.212.224.0,22,allocated,[328517;ZA;Infinity-Wireless-AS]
ZA,ipv4,102.213.0.0,22,allocated,[327872;ZA;IBITS-Internet]
ZA,ipv4,102.213.4.0,22,allocated,[329206;ZA;RL5-AS]
ZA,ipv4,102.213.20.0,22,allocated,[327996;ZA;ACCELERIT]
ZA,ipv4,102.213.24.0,22,allocated,[329202;ZA;VEZA-ICT]
ZA,ipv4,102.213.64.0,22,allocated,[37231;ZA;RSAWEB][37053;ZA;RSAWEB-AS]
ZA,ipv4,102.213.72.0,22,allocated,[37172;ZA;MITSOL]
ZA,ipv4,102.213.80.0,22,allocated,[329212;ZA;Tirisan-Tech-Solutions-Pty-ltd]
ZA,ipv4,102.213.116.0,22,allocated,[328548;ZA;TOUCHNET-TELECOMMUNICATIONS-AS]
ZA,ipv4,102.213.124.0,22,allocated,[328631;ZA;BallitoISP]
ZA,ipv4,102.213.128.0,22,allocated,[37236;ZA;Reflex-Solutions]
ZA,ipv4,102.213.132.0,22,allocated,[328961;ZA;NET99]
ZA,ipv4,102.213.142.0,23,allocated,[329196;ZA;ITL3-AS]
ZA,ipv4,102.213.144.0,22,allocated,[327996;ZA;ACCELERIT]
ZA,ipv4,102.213.148.0,22,allocated,[328583;ZA;crazyweb-Tech]
ZA,ipv4,102.213.152.0,22,allocated,*
ZA,ipv4,102.213.156.0,22,allocated,[327946;ZA;MESH-TELECOM]
ZA,ipv4,102.213.164.0,22,allocated,[329197;ZA;TForge]
ZA,ipv4,102.213.168.0,22,allocated,[37137;ZA;Vodacom-Business-Africa][37114;ZA;vodacom-business]
ZA,ipv4,102.213.200.0,22,allocated,[328916;ZA;MCPL-AS]
ZA,ipv4,102.213.252.0,22,allocated,[329195;ZA;PTSA1-AS]
ZA,ipv4,102.214.8.0,22,allocated,[329166;ZA;Absolute-Hosting-PTY-LTD-AS]
ZA,ipv4,102.214.20.0,22,allocated,[328888;ZA;ORCA-TECHNOLOGIES-AS]
ZA,ipv4,102.214.80.0,22,allocated,[329139;ZA;MCPL2-AS]
ZA,ipv4,102.214.92.0,22,allocated,[37231;ZA;RSAWEB][37053;ZA;RSAWEB-AS]
ZA,ipv4,102.214.108.0,22,allocated,[329165;ZA;WPTL-AS]
ZA,ipv4,102.214.116.0,22,allocated,[329126;ZA;IIP-AS]
ZA,ipv4,102.214.144.0,22,allocated,[329124;ZA;TTC3-AS]
ZA,ipv4,102.214.152.0,22,allocated,[329125;ZA;NA31-AS]
ZA,ipv4,102.214.172.0,22,allocated,[329143;ZA;LCSL2-AS]
ZA,ipv4,102.214.176.0,22,allocated,[328704;ZA;WIFIZA-TELECOMS]
ZA,ipv4,102.214.180.0,22,allocated,[328660;ZA;DavoCorp-AS]
ZA,ipv4,102.214.184.0,24,allocated,[329136;ZA;TL17-AS]
ZA,ipv4,102.214.186.0,23,allocated,[329147;ZA;WWNL2-AS]
ZA,ipv4,102.214.189.0,24,allocated,[328533;ZA;Fliber-Ltd]
ZA,ipv4,102.214.192.0,22,allocated,[328474;ZA;Jebo-Connect-AS]
ZA,ipv4,102.214.196.0,22,allocated,[328384;ZA;ComX-Networks-AS]
ZA,ipv4,102.214.200.0,22,allocated,[329159;ZA;TIL3-AS]
ZA,ipv4,102.214.204.0,22,allocated,[329144;ZA;EDGETECH]
ZA,ipv4,102.214.216.0,22,allocated,[327907;ZA;Paw-Paw-Wireless]
ZA,ipv4,102.214.222.0,23,allocated,[329133;ZA;ELID1-AS]
ZA,ipv4,102.214.228.0,22,allocated,[329113;ZA;AIT1-AS]
ZA,ipv4,102.214.232.0,22,allocated,[329121;ZA;MLMA1-AS]
ZA,ipv4,102.214.244.0,23,allocated,[329149;ZA;ZL6-AS]
ZA,ipv4,102.215.20.0,22,allocated,[328803;ZA;RW-AS]
ZA,ipv4,102.215.36.0,22,allocated,[329097;ZA;SFL1-AS]
ZA,ipv4,102.215.64.0,22,allocated,[329098;ZA;Intech-Business-Solutions]
ZA,ipv4,102.215.72.0,22,allocated,[328661;ZA;C-Way-Computers]
ZA,ipv4,102.215.92.0,24,allocated,[329193;ZA;Register-Domain-SA]
ZA,ipv4,102.215.97.0,24,allocated,[329102;ZA;IPL5-AS]
ZA,ipv4,102.215.100.0,22,allocated,[327901;ZA;Level7-AS]
ZA,ipv4,102.215.112.0,22,allocated,[329089;ZA;BN2-AS]
ZA,ipv4,102.215.128.0,22,allocated,[328785;ZA;Gigawave-Solutions]
ZA,ipv4,102.215.132.0,22,allocated,[329063;ZA;FSIL1-AS]
ZA,ipv4,102.215.140.0,22,allocated,[329061;ZA;LFL1-AS]
ZA,ipv4,102.215.152.0,22,allocated,[329084;ZA;GPSL2-AS]
ZA,ipv4,102.215.192.0,22,allocated,*
ZA,ipv4,102.215.200.0,22,allocated,[329068;ZA;BSL1-AS]
ZA,ipv4,102.215.208.0,22,allocated,[329070;ZA;DCL9-AS]
ZA,ipv4,102.215.212.0,22,allocated,[37231;ZA;RSAWEB][37053;ZA;RSAWEB-AS]
ZA,ipv4,102.215.236.0,22,allocated,[328137;ZA;Web-Squad-Connect-AS][37731;ZA;AS-WECOM]
ZA,ipv4,102.215.240.0,22,allocated,[329049;ZA;Ringo-AS]
ZA,ipv4,102.215.244.0,22,allocated,[329058;ZA;ICL7-AS]
ZA,ipv4,102.215.248.0,22,allocated,[329045;ZA;Ilitha-Infrastructure]
ZA,ipv4,102.216.0.0,22,allocated,[329062;ZA;BCT2-AS]
ZA,ipv4,102.216.4.0,22,allocated,[329043;ZA;NCL5-AS]
ZA,ipv4,102.216.16.0,22,allocated,[329039;ZA;LINK-CONNECT-SERVICES-PTY-LTD]
ZA,ipv4,102.216.22.0,24,allocated,[329046;ZA;CFM_Wireless]
ZA,ipv4,102.216.24.0,24,allocated,[329035;ZA;Telsense]
ZA,ipv4,102.216.28.0,22,allocated,[329053;ZA;QCL1-AS]
ZA,ipv4,102.216.40.0,22,allocated,[329064;ZA;MTL11-AS]
ZA,ipv4,102.216.72.0,22,allocated,[329028;ZA;RNL1-AS]
ZA,ipv4,102.216.76.0,22,allocated,[328266;ZA;Atomic-AS]
ZA,ipv4,102.216.92.0,22,allocated,[329075;ZA;TL16-AS]
ZA,ipv4,102.216.104.0,22,allocated,[328638;ZA;LETABANETWORKS]
ZA,ipv4,102.216.112.0,22,allocated,[329038;ZA;WHL1-AS]
ZA,ipv4,102.216.124.0,22,allocated,[327983;ZA;Interworks-Wireless-Solutions]
ZA,ipv4,102.216.156.0,22,allocated,[328748;ZA;Agile-Solutions-AS]
ZA,ipv4,102.216.160.0,22,allocated,[327733;ZA;SAICOM]
ZA,ipv4,102.216.176.0,22,allocated,[329032;ZA;MM1-AS]
ZA,ipv4,102.216.184.0,22,allocated,[329018;ZA;ONEX-SA]
ZA,ipv4,102.216.188.0,22,allocated,[329036;ZA;TECL1-AS]
ZA,ipv4,102.216.196.0,22,allocated,[327901;ZA;Level7-AS]
ZA,ipv4,102.216.220.0,22,allocated,[328732;ZA;Krypton-Web]
ZA,ipv4,102.216.224.0,22,allocated,[328418;ZA;Olena-Trading-AS]
ZA,ipv4,102.216.232.0,22,allocated,[328068;ZA;Active-Fibre]
ZA,ipv4,102.217.20.0,22,allocated,[328178;ZA;The-Computer-Hut-AS]
ZA,ipv4,102.217.28.0,22,allocated,[37231;ZA;RSAWEB][37053;ZA;RSAWEB-AS]
ZA,ipv4,102.217.32.0,22,allocated,[37231;ZA;RSAWEB][37053;ZA;RSAWEB-AS]
ZA,ipv4,102.217.36.0,22,allocated,[37231;ZA;RSAWEB][37053;ZA;RSAWEB-AS]
ZA,ipv4,102.217.40.0,22,allocated,[37231;ZA;RSAWEB][37053;ZA;RSAWEB-AS]
ZA,ipv4,102.217.44.0,22,allocated,[328991;ZA;IronTree]
ZA,ipv4,102.217.76.0,22,allocated,[37231;ZA;RSAWEB][37053;ZA;RSAWEB-AS]
ZA,ipv4,102.217.84.0,22,allocated,*
ZA,ipv4,102.217.88.0,22,allocated,[329153;ZA;SWDconnect-AS]
ZA,ipv4,102.217.108.0,22,allocated,[327901;ZA;Level7-AS]
ZA,ipv4,102.217.136.0,22,allocated,*
ZA,ipv4,102.217.152.0,22,allocated,[328884;ZA;BIBS-AS]
ZA,ipv4,102.217.160.0,22,allocated,[327966;ZA;FJ-Wiese-CC]
ZA,ipv4,102.217.164.0,22,allocated,[25726;ZA;CHINA-TELECOM]
ZA,ipv4,102.217.174.0,23,allocated,[328985;ZA;KOSL1-AS]
ZA,ipv4,102.217.176.0,22,allocated,[328510;ZA;ikeja]
ZA,ipv4,102.217.184.0,22,allocated,[328633;ZA;MikroTikSA-Networks]
ZA,ipv4,102.217.188.0,22,allocated,[328970;ZA;CloudGistics]
ZA,ipv4,102.217.196.0,22,allocated,[11845;ZA;Vox-Telecom]
ZA,ipv4,102.217.200.0,22,allocated,[327901;ZA;Level7-AS]
ZA,ipv4,102.217.216.0,22,allocated,[328966;ZA;SoftphoneVIP-AS]
ZA,ipv4,102.217.220.0,22,allocated,[328973;ZA;FutureFibre-Installations-AS]
ZA,ipv4,102.217.224.0,22,allocated,[327901;ZA;Level7-AS]
ZA,ipv4,102.217.228.0,22,allocated,[328974;ZA;Datonet-AS]
ZA,ipv4,102.217.232.0,22,allocated,[327754;ZA;RMS-Powertronics]
ZA,ipv4,102.217.240.0,22,allocated,[328961;ZA;NET99]
ZA,ipv4,102.217.248.0,22,allocated,[328745;ZA;Urban-Wave-Internet-Solutions]
ZA,ipv4,102.217.252.0,24,allocated,[328963;ZA;WOW]
ZA,ipv4,102.217.253.0,24,allocated,[328964;ZA;INSIGHTZA-AS]
ZA,ipv4,102.218.8.0,23,allocated,[328952;ZA;Bitconnect]
ZA,ipv4,102.218.16.0,23,allocated,[328948;ZA;NCC3-AS]
ZA,ipv4,102.218.24.0,22,allocated,[328631;ZA;BallitoISP]
ZA,ipv4,102.218.40.0,22,allocated,[328942;ZA;IIL3-AS]
ZA,ipv4,102.218.44.0,22,allocated,[328946;ZA;FL8-AS]
ZA,ipv4,102.218.52.0,22,allocated,[328366;ZA;FirstnetTechnology-AS]
ZA,ipv4,102.218.60.0,22,allocated,[328871;ZA;AFRIHOST-SP][37611;ZA;AFRIHOST-SP]
ZA,ipv4,102.218.64.0,22,allocated,[328016;ZA;Netdirect]
ZA,ipv4,102.218.104.0,22,allocated,[327897;ZA;ATEC-Systems]
ZA,ipv4,102.218.120.0,22,allocated,[37236;ZA;Reflex-Solutions]
ZA,ipv4,102.218.132.0,22,allocated,[327767;ZA;ULTIMATE-LINUX]
ZA,ipv4,102.218.140.0,22,allocated,[328871;ZA;AFRIHOST-SP][37611;ZA;AFRIHOST-SP]
ZA,ipv4,102.218.152.0,22,allocated,[328925;ZA;VENTURE-INTERNET]
ZA,ipv4,102.218.156.0,22,allocated,[329318;ZA;INTERSTELLIO][328576;ZA;TelcoExchange]
ZA,ipv4,102.218.184.0,22,allocated,[328661;ZA;C-Way-Computers]
ZA,ipv4,102.218.192.0,22,allocated,[328826;ZA;Jumbo-Technologies]
ZA,ipv4,102.218.204.0,22,allocated,[328915;ZA;MANN-IT-AS]
ZA,ipv4,102.218.212.0,22,allocated,[329184;ZA;Host-Africa-AS2][328364;ZA;Host-Africa-AS][327813;ZA;HA-VPS-NET]
ZA,ipv4,102.218.216.0,22,allocated,[328871;ZA;AFRIHOST-SP][37611;ZA;AFRIHOST-SP]
ZA,ipv4,102.218.220.0,22,allocated,[329181;ZA;as-opnaxs]
ZA,ipv4,102.218.228.0,22,allocated,[328661;ZA;C-Way-Computers]
ZA,ipv4,102.218.240.0,22,allocated,[327901;ZA;Level7-AS]
ZA,ipv4,102.219.8.0,22,allocated,[328888;ZA;ORCA-TECHNOLOGIES-AS]
ZA,ipv4,102.219.12.0,22,allocated,*
ZA,ipv4,102.219.16.0,22,allocated,[328719;ZA;Wired-Tech-AS]
ZA,ipv4,102.219.20.0,24,allocated,[328933;ZA;IBC-AS]
ZA,ipv4,102.219.24.0,22,allocated,[11845;ZA;Vox-Telecom]
ZA,ipv4,102.219.29.0,24,allocated,[328889;ZA;MODEM-COMPUTER-SERVICES-AS]
ZA,ipv4,102.219.31.0,24,allocated,[328902;ZA;QLHL-AS]
ZA,ipv4,102.219.40.0,22,allocated,[328884;ZA;BIBS-AS]
ZA,ipv4,102.219.56.0,22,allocated,[328935;ZA;PC6-AS]
ZA,ipv4,102.219.60.0,22,allocated,[329318;ZA;INTERSTELLIO][328576;ZA;TelcoExchange]
ZA,ipv4,102.219.64.0,22,allocated,[328608;ZA;Africa-on-Cloud-AS]
ZA,ipv4,102.219.74.0,24,allocated,[329047;ZA;PD1-AS]
ZA,ipv4,102.219.76.0,22,allocated,[328917;ZA;SONIC]
ZA,ipv4,102.219.84.0,23,allocated,[328882;ZA;Sahdsoft-AS]
ZA,ipv4,102.219.88.0,22,allocated,[327872;ZA;IBITS-Internet]
ZA,ipv4,102.219.93.0,24,allocated,*
ZA,ipv4,102.219.108.0,22,allocated,[328870;ZA;SynBurst-AS]
ZA,ipv4,102.219.116.0,22,allocated,[327901;ZA;Level7-AS]
ZA,ipv4,102.219.136.0,23,allocated,[328874;ZA;GTSL-AS]
ZA,ipv4,102.219.144.0,22,allocated,[327960;ZA;PC-MANIACS]
ZA,ipv4,102.219.148.0,22,allocated,[328931;ZA;WirelessOne]
ZA,ipv4,102.219.156.0,22,allocated,[329081;ZA;CENTRACOM-2][329080;ZA;CENTRACOM-2][327791;ZA;Centracom]
ZA,ipv4,102.219.160.0,22,allocated,[328871;ZA;AFRIHOST-SP][37611;ZA;AFRIHOST-SP]
ZA,ipv4,102.219.168.0,22,allocated,[328480;ZA;TooMuchWifi]
ZA,ipv4,102.219.180.0,24,allocated,[328916;ZA;MCPL-AS]
ZA,ipv4,102.219.196.0,22,allocated,[328872;ZA;Sonke-Tel-AS]
ZA,ipv4,102.219.200.0,22,allocated,[328863;ZA;VSIC-AS]
ZA,ipv4,102.219.228.0,22,allocated,[328848;ZA;SSVC-AS]
ZA,ipv4,102.219.232.0,22,allocated,[328855;ZA;NCW-Ltd]
ZA,ipv4,102.219.240.0,22,allocated,[328868;ZA;SSL-AS]
ZA,ipv4,102.219.252.0,22,allocated,[328691;ZA;Global-Network-Systems]
ZA,ipv4,102.220.8.0,22,allocated,[328437;ZA;Link-Up-Wireless-AS]
ZA,ipv4,102.220.48.0,22,allocated,[328843;ZA;SouthCoast-AS]
ZA,ipv4,102.220.52.0,22,allocated,[328837;ZA;VTS-CONNECT]
ZA,ipv4,102.220.60.0,22,allocated,[329318;ZA;INTERSTELLIO][328576;ZA;TelcoExchange]
ZA,ipv4,102.220.64.0,22,allocated,[327946;ZA;MESH-TELECOM]
ZA,ipv4,102.220.68.0,22,allocated,[328839;ZA;Silver-Solutions]
ZA,ipv4,102.220.76.0,22,allocated,[328826;ZA;Jumbo-Technologies]
ZA,ipv4,102.220.80.0,22,allocated,[328871;ZA;AFRIHOST-SP][37611;ZA;AFRIHOST-SP]
ZA,ipv4,102.220.84.0,22,allocated,[37352;ZA;CloudAfrica]
ZA,ipv4,102.220.100.0,24,allocated,*
ZA,ipv4,102.220.104.0,22,allocated,[328820;ZA;TF-Telecom-AS]
ZA,ipv4,102.220.112.0,22,allocated,[328819;ZA;BPL-AS]
ZA,ipv4,102.220.120.0,23,allocated,[328911;ZA;Net4Telecom-AS]
ZA,ipv4,102.220.122.0,23,allocated,[328929;ZA;GSPL-AS]
ZA,ipv4,102.220.127.0,24,allocated,[328912;ZA;MCL-AS]
ZA,ipv4,102.220.132.0,22,allocated,[328818;ZA;CASTLEROCK-AS]
ZA,ipv4,102.220.144.0,22,allocated,[328822;ZA;YT-as]
ZA,ipv4,102.220.148.0,22,allocated,[327901;ZA;Level7-AS]
ZA,ipv4,102.220.176.0,22,allocated,[328829;ZA;vumatel-AS]
ZA,ipv4,102.220.208.0,22,allocated,[11845;ZA;Vox-Telecom]
ZA,ipv4,102.220.216.0,22,allocated,*
ZA,ipv4,102.220.224.0,22,allocated,[328802;ZA;Khula-Tech-AS]
ZA,ipv4,102.220.232.0,22,allocated,[328803;ZA;RW-AS]
ZA,ipv4,102.220.252.0,22,allocated,[328795;ZA;AdNotes]
ZA,ipv4,102.221.0.0,22,allocated,[328763;ZA;Crimson-Moon-Trading]
ZA,ipv4,102.221.4.0,22,allocated,[328778;ZA;Star-Network-Marketing]
ZA,ipv4,102.221.12.0,22,allocated,[328810;ZA;Techwood-as]
ZA,ipv4,102.221.24.0,22,allocated,[37353;ZA;SEACOM-AS]
ZA,ipv4,102.221.36.0,22,allocated,[328170;ZA;DataKeepers]
ZA,ipv4,102.221.40.0,22,allocated,[328947;ZA;Acorn-Broadband]
ZA,ipv4,102.221.48.0,23,allocated,[328841;ZA;Coleso]
ZA,ipv4,102.221.50.0,23,allocated,*
ZA,ipv4,102.221.60.0,22,allocated,[328790;ZA;OTL-AS]
ZA,ipv4,102.221.76.0,22,allocated,[328787;ZA;China-Mobile-International]
ZA,ipv4,102.221.80.0,22,allocated,[328871;ZA;AFRIHOST-SP][37611;ZA;AFRIHOST-SP]
ZA,ipv4,102.221.92.0,22,allocated,[328777;ZA;LIMPO-WIFI]
ZA,ipv4,102.221.100.0,22,allocated,[328785;ZA;Gigawave-Solutions]
ZA,ipv4,102.221.112.0,23,allocated,[328761;ZA;Garnaal-AS]
ZA,ipv4,102.221.118.0,23,allocated,[328714;ZA;Lucert-Tech]
ZA,ipv4,102.221.120.0,22,allocated,[327901;ZA;Level7-AS]
ZA,ipv4,102.221.140.0,23,allocated,[329112;ZA;UPSTREAM-CONNECT]
ZA,ipv4,102.221.154.0,24,allocated,[328745;ZA;Urban-Wave-Internet-Solutions]
ZA,ipv4,102.221.155.0,24,allocated,[37491;ZA;Gigs-Broadband]
ZA,ipv4,102.221.156.0,22,allocated,[328313;ZA;GVSC-AS]
ZA,ipv4,102.221.168.0,22,allocated,[328744;ZA;Platinum-Broadband-AS]
ZA,ipv4,102.221.176.0,22,allocated,[328748;ZA;Agile-Solutions-AS]
ZA,ipv4,102.221.188.0,22,allocated,*
ZA,ipv4,102.221.196.0,22,allocated,[328730;ZA;Dimension-5-AS]
ZA,ipv4,102.221.200.0,22,allocated,[329318;ZA;INTERSTELLIO][328576;ZA;TelcoExchange]
ZA,ipv4,102.221.204.0,22,allocated,[328750;ZA;Access-Technology-Consultants]
ZA,ipv4,102.221.208.0,22,allocated,[328533;ZA;Fliber-Ltd]
ZA,ipv4,102.221.216.0,22,allocated,[328732;ZA;Krypton-Web]
ZA,ipv4,102.221.220.0,22,allocated,[328638;ZA;LETABANETWORKS]
ZA,ipv4,102.221.232.0,22,allocated,[328480;ZA;TooMuchWifi]
ZA,ipv4,102.221.244.0,22,allocated,[328474;ZA;Jebo-Connect-AS]
ZA,ipv4,102.221.248.0,22,allocated,[328760;ZA;ZTEL-AS]
ZA,ipv4,102.221.252.0,22,allocated,[328713;ZA;Tele-Internet]
ZA,ipv4,102.222.0.0,22,allocated,[328712;ZA;Keter-Technologies]
ZA,ipv4,102.222.12.0,22,allocated,[328767;ZA;Wiza-Solutions]
ZA,ipv4,102.222.20.0,22,allocated,[328723;ZA;Telasera-Technologies]
ZA,ipv4,102.222.28.0,22,allocated,[327817;ZA;LADYSMITH-WIRELESS-SOLUTIONS]
ZA,ipv4,102.222.40.0,22,allocated,[328418;ZA;Olena-Trading-AS]
ZA,ipv4,102.222.62.0,23,allocated,[328749;ZA;Triqa-Wifi]
ZA,ipv4,102.222.80.0,23,allocated,[328715;ZA;Zipher-WIFI-AS]
ZA,ipv4,102.222.108.0,22,allocated,[328720;ZA;Nerospec-Networks]
ZA,ipv4,102.222.112.0,22,allocated,[328719;ZA;Wired-Tech-AS]
ZA,ipv4,102.222.124.0,22,allocated,[328871;ZA;AFRIHOST-SP][37611;ZA;AFRIHOST-SP]
ZA,ipv4,102.222.128.0,22,allocated,[37542;ZA;Iclix-CC]
ZA,ipv4,102.222.136.0,23,allocated,[328735;ZA;Fibre-Geeks-AS]
ZA,ipv4,102.222.138.0,23,allocated,*
ZA,ipv4,102.222.156.0,22,allocated,[328711;ZA;Intaweb]
ZA,ipv4,102.222.160.0,22,allocated,[328672;ZA;Silicon-Sky-Consulting-AS]
ZA,ipv4,102.222.164.0,22,allocated,[328693;ZA;IFOWUNI-PTY]
ZA,ipv4,102.222.168.0,22,allocated,[327901;ZA;Level7-AS]
ZA,ipv4,102.222.180.0,22,allocated,[328453;ZA;Web-Africa-Networks-AS]
ZA,ipv4,102.222.184.0,22,allocated,[328698;ZA;ZA-GAS-CC]
ZA,ipv4,102.222.188.0,22,allocated,[328677;ZA;KorCom-AS]
ZA,ipv4,102.222.192.0,22,allocated,[329153;ZA;SWDconnect-AS]
ZA,ipv4,102.222.196.0,22,allocated,[37254;ZA;GREENFLASH]
ZA,ipv4,102.222.208.0,22,allocated,[328674;ZA;MzansiComnet]
ZA,ipv4,102.222.236.0,23,allocated,[328661;ZA;C-Way-Computers]
ZA,ipv4,102.222.240.0,22,allocated,[328464;ZA;TCS-Wi-Fi]
ZA,ipv4,102.222.248.0,22,allocated,[327849;ZA;ROCKETNET]
ZA,ipv4,102.222.255.0,24,allocated,[328704;ZA;WIFIZA-TELECOMS]
ZA,ipv4,102.223.2.0,24,allocated,[328670;ZA;Nowtech-PTY]
ZA,ipv4,102.223.5.0,24,allocated,[328695;ZA;Witronics-Pty]
ZA,ipv4,102.223.12.0,22,allocated,[327897;ZA;ATEC-Systems]
ZA,ipv4,102.223.40.0,22,allocated,[328656;ZA;Emalangeni-Technologies-AS]
ZA,ipv4,102.223.44.0,22,allocated,[328608;ZA;Africa-on-Cloud-AS]
ZA,ipv4,102.223.56.0,22,allocated,[328871;ZA;AFRIHOST-SP][37611;ZA;AFRIHOST-SP]
ZA,ipv4,102.223.76.0,22,allocated,[37137;ZA;Vodacom-Business-Africa][37114;ZA;vodacom-business]
ZA,ipv4,102.223.80.0,22,allocated,[328471;ZA;Hero-Telecoms][328409;ZA;Atcomm-AS][328232;ZA;HX-Systems-AS][328130;ZA;Kosh-Communication-AS][328064;ZA;LCOM-AS][327957;ZA;HERO-TELECOMS][327858;ZA;CloudConnect-Networks][327826;ZA;SAFRICOM][327781;ZA;HERO-TELECOMS][327715;ZA;HERO-TELECOMS][37596;ZA;HERO-TELECOMS][37439;ZA;HERO-TELECOMS][37417;ZA;HERO-TELECOMS][36953;ZA;HERO-TELECOMS]
ZA,ipv4,102.223.96.0,22,allocated,[328640;ZA;Kaltrade-470-AS]
ZA,ipv4,102.223.104.0,22,allocated,[328633;ZA;MikroTikSA-Networks]
ZA,ipv4,102.223.110.0,24,allocated,*
ZA,ipv4,102.223.124.0,22,allocated,*
ZA,ipv4,102.223.132.0,22,allocated,[37542;ZA;Iclix-CC]
ZA,ipv4,102.223.140.0,22,allocated,[328624;ZA;VDB-Communications-Ltd]
ZA,ipv4,102.223.148.0,22,allocated,[37680;ZA;COOL-IDEAS]
ZA,ipv4,102.223.164.0,22,allocated,[328641;ZA;Open-Fibre]
ZA,ipv4,102.223.182.0,23,allocated,[329042;ZA;VaimoSA-AS]
ZA,ipv4,102.223.196.0,22,allocated,[328608;ZA;Africa-on-Cloud-AS]
ZA,ipv4,102.223.200.0,22,allocated,[327822;ZA;Airpark-Beaufort-West]
ZA,ipv4,102.223.212.0,22,allocated,[328612;ZA;Zarclear-Ltd]
